#date,rate
2010-07-28,1.416
2010-07-29,1.419
2010-07-30,1.417
2010-08-02,1.418
2010-08-03,1.419
2010-08-04,1.421
2010-08-05,1.425
2010-08-06,1.428
2010-08-09,1.427
2010-08-10,1.428
2010-08-11,1.427
2010-08-12,1.423
2010-08-13,1.423
2010-08-16,1.421
2010-08-17,1.421
2010-08-18,1.423
2010-08-19,1.424
2010-08-20,1.42
2010-08-23,1.418
2010-08-24,1.417
2010-08-25,1.417
2010-08-26,1.417
2010-08-27,1.417
2010-08-30,1.415
2010-08-31,1.414
2010-09-01,1.411
2010-09-02,1.413
2010-09-03,1.414
2010-09-06,1.413
2010-09-07,1.412
2010-09-08,1.413
2010-09-09,1.415
2010-09-10,1.418
2010-09-13,1.420
2010-09-14,1.419
2010-09-15,1.422
2010-09-16,1.425
2010-09-17,1.427
2010-09-20,1.427
2010-09-21,1.428
2010-09-22,1.425
2010-09-23,1.422
2010-09-24,1.422
2010-09-27,1.422
2010-09-28,1.424
2010-09-29,1.425
2010-09-30,1.433
2010-10-01,1.464
2010-10-04,1.468
2010-10-05,1.468
2010-10-06,1.468
2010-10-07,1.472
2010-10-08,1.473
2010-10-11,1.474
2010-10-12,1.475
2010-10-13,1.480
2010-10-14,1.480
2010-10-15,1.486
2010-10-18,1.492
2010-10-19,1.499
2010-10-20,1.506
2010-10-21,1.514
2010-10-22,1.519
2010-10-25,1.521
2010-10-26,1.529
2010-10-27,1.537
2010-10-28,1.538
2010-10-29,1.540
2010-11-01,1.540
2010-11-02,1.542
2010-11-03,1.544
2010-11-04,1.544
2010-11-05,1.543
2010-11-08,1.545
2010-11-09,1.546
2010-11-10,1.546
2010-11-11,1.546
2010-11-12,1.546
2010-11-15,1.546
2010-11-16,1.545
2010-11-17,1.544
2010-11-18,1.541
2010-11-19,1.540
2010-11-22,1.540
2010-11-23,1.536
2010-11-24,1.531
2010-11-25,1.533
2010-11-26,1.531
2010-11-29,1.532
2010-11-30,1.530
2010-12-01,1.528
2010-12-02,1.528
2010-12-03,1.526
2010-12-06,1.524
2010-12-07,1.525
2010-12-08,1.526
2010-12-09,1.528
2010-12-10,1.530
2010-12-13,1.533
2010-12-14,1.530
2010-12-15,1.531
2010-12-16,1.533
2010-12-17,1.533
2010-12-20,1.533
2010-12-21,1.533
2010-12-22,1.534
2010-12-23,1.526
2010-12-24,1.521
2010-12-27,1.520
2010-12-28,1.519
2010-12-29,1.517
2010-12-30,1.514
2010-12-31,1.507
2011-01-03,1.504
2011-01-04,1.504
2011-01-05,1.504
2011-01-06,1.506
2011-01-07,1.505
2011-01-10,1.506
2011-01-11,1.505
2011-01-12,1.508
2011-01-13,1.513
2011-01-14,1.536
2011-01-17,1.544
2011-01-18,1.552
2011-01-19,1.556
2011-01-20,1.562
2011-01-21,1.578
2011-01-24,1.586
2011-01-25,1.591
2011-01-26,1.605
2011-01-27,1.615
2011-01-28,1.625
2011-01-31,1.644
2011-02-01,1.66
2011-02-02,1.666
2011-02-03,1.678
2011-02-04,1.682
2011-02-07,1.684
2011-02-08,1.683
2011-02-09,1.7
2011-02-10,1.708
2011-02-11,1.714
2011-02-14,1.716
2011-02-15,1.72
2011-02-16,1.725
2011-02-17,1.721
2011-02-18,1.721
2011-02-21,1.731
2011-02-22,1.739
2011-02-23,1.748
2011-02-24,1.752
2011-02-25,1.765
2011-02-28,1.767
2011-03-01,1.773
2011-03-02,1.775
2011-03-03,1.78
2011-03-04,1.924
2011-03-07,1.938
2011-03-08,1.946
2011-03-09,1.95
2011-03-10,1.949
2011-03-11,1.944
2011-03-14,1.94
2011-03-15,1.913
2011-03-16,1.915
2011-03-17,1.913
2011-03-18,1.916
2011-03-21,1.93
2011-03-22,1.945
2011-03-23,1.949
2011-03-24,1.953
2011-03-25,1.962
2011-03-28,1.971
2011-03-29,1.98
2011-03-30,1.992
2011-03-31,1.996
2011-04-01,2.013
2011-04-04,2.021
2011-04-05,2.025
2011-04-06,2.033
2011-04-07,2.042
2011-04-08,2.057
2011-04-11,2.083
2011-04-12,2.093
2011-04-13,2.099
2011-04-14,2.102
2011-04-15,2.104
2011-04-18,2.106
2011-04-19,2.108
2011-04-20,2.118
2011-04-21,2.126
2011-04-26,2.118
2011-04-27,2.118
2011-04-28,2.128
2011-04-29,2.132
2011-05-02,2.139
2011-05-03,2.143
2011-05-04,2.157
2011-05-05,2.173
2011-05-06,2.152
2011-05-09,2.151
2011-05-10,2.15
2011-05-11,2.141
2011-05-12,2.136
2011-05-13,2.141
2011-05-16,2.145
2011-05-17,2.149
2011-05-18,2.153
2011-05-19,2.157
2011-05-20,2.159
2011-05-23,2.15
2011-05-24,2.15
2011-05-25,2.144
2011-05-26,2.142
2011-05-27,2.135
2011-05-30,2.132
2011-05-31,2.138
2011-06-01,2.137
2011-06-02,2.137
2011-06-03,2.139
2011-06-06,2.14
2011-06-07,2.141
2011-06-08,2.151
2011-06-09,2.157
2011-06-10,2.145
2011-06-13,2.139
2011-06-14,2.137
2011-06-15,2.141
2011-06-16,2.14
2011-06-17,2.142
2011-06-20,2.144
2011-06-21,2.146
2011-06-22,2.148
2011-06-23,2.147
2011-06-24,2.145
2011-06-27,2.14
2011-06-28,2.143
2011-06-29,2.15
2011-06-30,2.162
2011-07-01,2.172
2011-07-04,2.18
2011-07-05,2.187
2011-07-06,2.189
2011-07-07,2.195
2011-07-08,2.201
2011-07-11,2.195
2011-07-12,2.178
2011-07-13,2.177
2011-07-14,2.176
2011-07-15,2.171
2011-07-18,2.169
2011-07-19,2.169
2011-07-20,2.17
2011-07-21,2.177
2011-07-22,2.192
2011-07-25,2.193
2011-07-26,2.194
2011-07-27,2.19
2011-07-28,2.183
2011-07-29,2.178
2011-08-01,2.177
2011-08-02,2.175
2011-08-03,2.172
2011-08-04,2.173
2011-08-05,2.106
2011-08-08,2.102
2011-08-09,2.086
2011-08-10,2.083
2011-08-11,2.063
2011-08-12,2.067
2011-08-15,2.078
2011-08-16,2.08
2011-08-17,2.078
2011-08-18,2.073
2011-08-19,2.066
2011-08-22,2.07
2011-08-23,2.075
2011-08-24,2.079
2011-08-25,2.085
2011-08-26,2.083
2011-08-29,2.084
2011-08-30,2.085
2011-08-31,2.089
2011-09-01,2.089
2011-09-02,2.083
2011-09-05,2.071
2011-09-06,2.066
2011-09-07,2.067
2011-09-08,2.067
2011-09-09,2.059
2011-09-12,2.051
2011-09-13,2.052
2011-09-14,2.058
2011-09-15,2.066
2011-09-16,2.068
2011-09-19,2.064
2011-09-20,2.065
2011-09-21,2.065
2011-09-22,2.06
2011-09-23,2.06
2011-09-26,2.057
2011-09-27,2.064
2011-09-28,2.075
2011-09-29,2.081
2011-09-30,2.084
2011-10-03,2.085
2011-10-04,2.083
2011-10-05,2.083
2011-10-06,2.082
2011-10-07,2.1
2011-10-10,2.102
2011-10-11,2.106
2011-10-12,2.109
2011-10-13,2.111
2011-10-14,2.115
2011-10-17,2.122
2011-10-18,2.117
2011-10-19,2.122
2011-10-20,2.123
2011-10-21,2.122
2011-10-24,2.121
2011-10-25,2.124
2011-10-26,2.117
2011-10-27,2.119
2011-10-28,2.129
2011-10-31,2.121
2011-11-01,2.111
2011-11-02,2.109
2011-11-03,2.105
2011-11-04,2.044
2011-11-07,2.039
2011-11-08,2.04
2011-11-09,2.036
2011-11-10,2.033
2011-11-11,2.032
2011-11-14,2.026
2011-11-15,2.022
2011-11-16,2.021
2011-11-17,2.024
2011-11-18,2.031
2011-11-21,2.029
2011-11-22,2.03
2011-11-23,2.033
2011-11-24,2.038
2011-11-25,2.042
2011-11-28,2.044
2011-11-29,2.042
2011-11-30,2.035
2011-12-01,2.03
2011-12-02,2.033
2011-12-05,2.036
2011-12-06,2.04
2011-12-07,2.039
2011-12-08,2.034
2011-12-09,2.012
2011-12-12,2.008
2011-12-13,2.008
2011-12-14,2.005
2011-12-15,2.001
2011-12-16,2.001
2011-12-19,2.002
2011-12-20,2
2011-12-21,1.997
2011-12-22,1.995
2011-12-23,1.988
2011-12-27,1.976
2011-12-28,1.967
2011-12-29,1.955
2011-12-30,1.947
2012-01-02,1.937
2012-01-03,1.93
2012-01-04,1.918
2012-01-05,1.903
2012-01-06,1.89
2012-01-09,1.882
2012-01-10,1.875
2012-01-11,1.868
2012-01-12,1.856
2012-01-13,1.842
2012-01-16,1.832
2012-01-17,1.826
2012-01-18,1.818
2012-01-19,1.812
2012-01-20,1.804
2012-01-23,1.793
2012-01-24,1.784
2012-01-25,1.779
2012-01-26,1.773
2012-01-27,1.768
2012-01-30,1.762
2012-01-31,1.754
2012-02-01,1.745
2012-02-02,1.737
2012-02-03,1.732
2012-02-06,1.725
2012-02-07,1.717
2012-02-08,1.71
2012-02-09,1.702
2012-02-10,1.697
2012-02-13,1.691
2012-02-14,1.684
2012-02-15,1.675
2012-02-16,1.669
2012-02-17,1.664
2012-02-20,1.658
2012-02-21,1.652
2012-02-22,1.648
2012-02-23,1.642
2012-02-24,1.636
2012-02-27,1.627
2012-02-28,1.62
2012-02-29,1.614
2012-03-01,1.599
2012-03-02,1.584
2012-03-05,1.572
2012-03-06,1.561
2012-03-07,1.552
2012-03-08,1.544
2012-03-09,1.535
2012-03-12,1.527
2012-03-13,1.519
2012-03-14,1.513
2012-03-15,1.505
2012-03-16,1.495
2012-03-19,1.485
2012-03-20,1.474
2012-03-21,1.464
2012-03-22,1.455
2012-03-23,1.448
2012-03-26,1.44
2012-03-27,1.433
2012-03-28,1.426
2012-03-29,1.42
2012-03-30,1.416
2012-04-02,1.41
2012-04-03,1.407
2012-04-04,1.405
2012-04-05,1.402
2012-04-10,1.398
2012-04-11,1.393
2012-04-12,1.387
2012-04-13,1.381
2012-04-16,1.375
2012-04-17,1.372
2012-04-18,1.364
2012-04-19,1.357
2012-04-20,1.352
2012-04-23,1.348
2012-04-24,1.342
2012-04-25,1.335
2012-04-26,1.329
2012-04-27,1.321
2012-04-30,1.311
2012-05-02,1.303
2012-05-03,1.295
2012-05-04,1.288
2012-05-07,1.284
2012-05-08,1.281
2012-05-09,1.277
2012-05-10,1.276
2012-05-11,1.276
2012-05-14,1.276
2012-05-15,1.272
2012-05-16,1.268
2012-05-17,1.267
2012-05-18,1.265
2012-05-21,1.264
2012-05-22,1.259
2012-05-23,1.255
2012-05-24,1.25
2012-05-25,1.246
2012-05-28,1.242
2012-05-29,1.24
2012-05-30,1.237
2012-05-31,1.232
2012-06-01,1.228
2012-06-04,1.224
2012-06-05,1.223
2012-06-06,1.221
2012-06-07,1.223
2012-06-08,1.222
2012-06-11,1.222
2012-06-12,1.223
2012-06-13,1.224
2012-06-14,1.226
2012-06-15,1.226
2012-06-18,1.221
2012-06-19,1.214
2012-06-20,1.214
2012-06-21,1.214
2012-06-22,1.212
2012-06-25,1.212
2012-06-26,1.213
2012-06-27,1.212
2012-06-28,1.213
2012-06-29,1.213
2012-07-02,1.213
2012-07-03,1.21
2012-07-04,1.206
2012-07-05,1.202
2012-07-06,1.118
2012-07-09,1.104
2012-07-10,1.095
2012-07-11,1.084
2012-07-12,1.066
2012-07-13,1.054
2012-07-16,1.044
2012-07-17,1.036
2012-07-18,1.03
2012-07-19,1.021
2012-07-20,1.011
2012-07-23,1
2012-07-24,0.994
2012-07-25,0.989
2012-07-26,0.983
2012-07-27,0.976
2012-07-30,0.956
2012-07-31,0.946
2012-08-01,0.937
2012-08-02,0.929
2012-08-03,0.93
2012-08-06,0.927
2012-08-07,0.922
2012-08-08,0.918
2012-08-09,0.91
2012-08-10,0.903
2012-08-13,0.897
2012-08-14,0.893
2012-08-15,0.887
2012-08-16,0.882
2012-08-17,0.875
2012-08-20,0.867
2012-08-21,0.86
2012-08-22,0.852
2012-08-23,0.844
2012-08-24,0.836
2012-08-27,0.832
2012-08-28,0.825
2012-08-29,0.819
2012-08-30,0.812
2012-08-31,0.805
2012-09-03,0.798
2012-09-04,0.791
2012-09-05,0.782
2012-09-06,0.776
2012-09-07,0.773
2012-09-10,0.766
2012-09-11,0.759
2012-09-12,0.753
2012-09-13,0.75
2012-09-14,0.746
2012-09-17,0.742
2012-09-18,0.735
2012-09-19,0.728
2012-09-20,0.719
2012-09-21,0.711
2012-09-24,0.703
2012-09-25,0.697
2012-09-26,0.694
2012-09-27,0.69
2012-09-28,0.684
2012-10-01,0.685
2012-10-02,0.681
2012-10-03,0.677
2012-10-04,0.675
2012-10-05,0.67
2012-10-08,0.666
2012-10-09,0.662
2012-10-10,0.659
2012-10-11,0.655
2012-10-12,0.654
2012-10-15,0.652
2012-10-16,0.651
2012-10-17,0.648
2012-10-18,0.643
2012-10-19,0.641
2012-10-22,0.64
2012-10-23,0.638
2012-10-24,0.634
2012-10-25,0.631
2012-10-26,0.627
2012-10-29,0.624
2012-10-30,0.621
2012-10-31,0.618
2012-11-01,0.615
2012-11-02,0.611
2012-11-05,0.607
2012-11-06,0.602
2012-11-07,0.597
2012-11-08,0.592
2012-11-09,0.589
2012-11-12,0.587
2012-11-13,0.586
2012-11-14,0.585
2012-11-15,0.584
2012-11-16,0.583
2012-11-19,0.582
2012-11-20,0.582
2012-11-21,0.582
2012-11-22,0.581
2012-11-23,0.581
2012-11-26,0.58
2012-11-27,0.58
2012-11-28,0.578
2012-11-29,0.576
2012-11-30,0.574
2012-12-03,0.574
2012-12-04,0.574
2012-12-05,0.573
2012-12-06,0.57
2012-12-07,0.558
2012-12-10,0.547
2012-12-11,0.54
2012-12-12,0.54
2012-12-13,0.539
2012-12-14,0.537
2012-12-17,0.539
2012-12-18,0.54
2012-12-19,0.542
2012-12-20,0.543
2012-12-21,0.543
2012-12-24,0.544
2012-12-27,0.543
2012-12-28,0.543
2012-12-31,0.542
2013-01-02,0.543
2013-01-03,0.544
2013-01-04,0.549
2013-01-07,0.55
2013-01-08,0.551
2013-01-09,0.551
2013-01-10,0.55
2013-01-11,0.559
2013-01-14,0.566
2013-01-15,0.57
2013-01-16,0.57
2013-01-17,0.574
2013-01-18,0.587
2013-01-21,0.587
2013-01-22,0.586
2013-01-23,0.586
2013-01-24,0.585
2013-01-25,0.59
2013-01-28,0.609
2013-01-29,0.611
2013-01-30,0.619
2013-01-31,0.62
2013-02-01,0.622
2013-02-04,0.621
2013-02-05,0.618
2013-02-06,0.616
2013-02-07,0.617
2013-02-08,0.609
2013-02-11,0.606
2013-02-12,0.604
2013-02-13,0.602
2013-02-14,0.598
2013-02-15,0.593
2013-02-18,0.589
2013-02-19,0.586
2013-02-20,0.585
2013-02-21,0.583
2013-02-22,0.581
2013-02-25,0.571
2013-02-26,0.565
2013-02-27,0.56
2013-02-28,0.557
2013-03-01,0.549
2013-03-04,0.544
2013-03-05,0.543
2013-03-06,0.54
2013-03-07,0.538
2013-03-08,0.541
2013-03-11,0.542
2013-03-12,0.543
2013-03-13,0.542
2013-03-14,0.544
2013-03-15,0.543
2013-03-18,0.543
2013-03-19,0.545
2013-03-20,0.551
2013-03-21,0.55
2013-03-22,0.553
2013-03-25,0.549
2013-03-26,0.547
2013-03-27,0.545
2013-03-28,0.547
2013-04-02,0.544
2013-04-03,0.54
2013-04-04,0.54
2013-04-05,0.534
2013-04-08,0.534
2013-04-09,0.536
2013-04-10,0.537
2013-04-11,0.536
2013-04-12,0.534
2013-04-15,0.533
2013-04-16,0.53
2013-04-17,0.531
2013-04-18,0.526
2013-04-19,0.526
2013-04-22,0.525
2013-04-23,0.52
2013-04-24,0.518
2013-04-25,0.515
2013-04-26,0.515
2013-04-29,0.513
2013-04-30,0.51
2013-05-02,0.51
2013-05-03,0.493
2013-05-06,0.49
2013-05-07,0.49
2013-05-08,0.491
2013-05-09,0.488
2013-05-10,0.489
2013-05-13,0.49
2013-05-14,0.491
2013-05-15,0.491
2013-05-16,0.486
2013-05-17,0.479
2013-05-20,0.477
2013-05-21,0.475
2013-05-22,0.475
2013-05-23,0.473
2013-05-24,0.474
2013-05-27,0.474
2013-05-28,0.473
2013-05-29,0.476
2013-05-30,0.48
2013-05-31,0.478
2013-06-03,0.478
2013-06-04,0.482
2013-06-05,0.481
2013-06-06,0.48
2013-06-07,0.49
2013-06-10,0.495
2013-06-11,0.502
2013-06-12,0.504
2013-06-13,0.504
2013-06-14,0.504
2013-06-17,0.501
2013-06-18,0.503
2013-06-19,0.506
2013-06-20,0.516
2013-06-21,0.524
2013-06-24,0.535
2013-06-25,0.541
2013-06-26,0.539
2013-06-27,0.529
2013-06-28,0.527
2013-07-01,0.534
2013-07-02,0.534
2013-07-03,0.534
2013-07-04,0.534
2013-07-05,0.519
2013-07-08,0.513
2013-07-09,0.51
2013-07-10,0.512
2013-07-11,0.517
2013-07-12,0.519
2013-07-15,0.522
2013-07-16,0.522
2013-07-17,0.521
2013-07-18,0.515
2013-07-19,0.515
2013-07-22,0.52
2013-07-23,0.53
2013-07-24,0.535
2013-07-25,0.537
2013-07-26,0.535
2013-07-29,0.535
2013-07-30,0.535
2013-07-31,0.536
2013-08-01,0.531
2013-08-02,0.536
2013-08-05,0.535
2013-08-06,0.536
2013-08-07,0.536
2013-08-08,0.537
2013-08-09,0.538
2013-08-12,0.536
2013-08-13,0.537
2013-08-14,0.544
2013-08-15,0.543
2013-08-16,0.546
2013-08-19,0.545
2013-08-20,0.544
2013-08-21,0.544
2013-08-22,0.549
2013-08-23,0.552
2013-08-26,0.553
2013-08-27,0.55
2013-08-28,0.547
2013-08-29,0.547
2013-08-30,0.545
2013-09-02,0.55
2013-09-03,0.548
2013-09-04,0.549
2013-09-05,0.551
2013-09-06,0.551
2013-09-09,0.547
2013-09-10,0.549
2013-09-11,0.55
2013-09-12,0.547
2013-09-13,0.548
2013-09-16,0.542
2013-09-17,0.542
2013-09-18,0.543
2013-09-19,0.537
2013-09-20,0.536
2013-09-23,0.538
2013-09-24,0.534
2013-09-25,0.536
2013-09-26,0.537
2013-09-27,0.538
2013-09-30,0.539
2013-10-01,0.537
2013-10-02,0.536
2013-10-03,0.537
2013-10-04,0.537
2013-10-07,0.536
2013-10-08,0.539
2013-10-09,0.54
2013-10-10,0.541
2013-10-11,0.54
2013-10-14,0.541
2013-10-15,0.54
2013-10-16,0.541
2013-10-17,0.538
2013-10-18,0.537
2013-10-21,0.538
2013-10-22,0.539
2013-10-23,0.537
2013-10-24,0.542
2013-10-25,0.547
2013-10-28,0.553
2013-10-29,0.55
2013-10-30,0.548
2013-10-31,0.548
2013-11-01,0.533
2013-11-04,0.532
2013-11-05,0.534
2013-11-06,0.535
2013-11-07,0.534
2013-11-08,0.506
2013-11-11,0.502
2013-11-12,0.501
2013-11-13,0.5
2013-11-14,0.496
2013-11-15,0.496
2013-11-18,0.497
2013-11-19,0.496
2013-11-20,0.495
2013-11-21,0.489
2013-11-22,0.492
2013-11-25,0.498
2013-11-26,0.5
2013-11-27,0.497
2013-11-28,0.5
2013-11-29,0.501
2013-12-02,0.502
2013-12-03,0.503
2013-12-04,0.504
2013-12-05,0.507
2013-12-06,0.519
2013-12-09,0.527
2013-12-10,0.533
2013-12-11,0.54
2013-12-12,0.549
2013-12-13,0.556
2013-12-16,0.563
2013-12-17,0.567
2013-12-18,0.565
2013-12-19,0.558
2013-12-20,0.559
2013-12-23,0.562
2013-12-24,0.56
2013-12-27,0.562
2013-12-30,0.558
2013-12-31,0.556
2014-01-02,0.555
2014-01-03,0.551
2014-01-06,0.55
2014-01-07,0.55
2014-01-08,0.552
2014-01-09,0.557
2014-01-10,0.557
2014-01-13,0.557
2014-01-14,0.557
2014-01-15,0.565
2014-01-16,0.572
2014-01-17,0.571
2014-01-20,0.57
2014-01-21,0.571
2014-01-22,0.57
2014-01-23,0.57
2014-01-24,0.567
2014-01-27,0.569
2014-01-28,0.569
2014-01-29,0.566
2014-01-30,0.562
2014-01-31,0.559
2014-02-03,0.549
2014-02-04,0.548
2014-02-05,0.548
2014-02-06,0.547
2014-02-07,0.552
2014-02-10,0.551
2014-02-11,0.554
2014-02-12,0.552
2014-02-13,0.547
2014-02-14,0.548
2014-02-17,0.547
2014-02-18,0.547
2014-02-19,0.547
2014-02-20,0.545
2014-02-21,0.547
2014-02-24,0.549
2014-02-25,0.553
2014-02-26,0.551
2014-02-27,0.549
2014-02-28,0.549
2014-03-03,0.554
2014-03-04,0.552
2014-03-05,0.551
2014-03-06,0.551
2014-03-07,0.567
2014-03-10,0.578
2014-03-11,0.575
2014-03-12,0.574
2014-03-13,0.573
2014-03-14,0.57
2014-03-17,0.576
2014-03-18,0.582
2014-03-19,0.585
2014-03-20,0.591
2014-03-21,0.593
2014-03-24,0.6
2014-03-25,0.598
2014-03-26,0.591
2014-03-27,0.587
2014-03-28,0.585
2014-03-31,0.59
2014-04-01,0.591
2014-04-02,0.599
2014-04-03,0.6
2014-04-04,0.603
2014-04-07,0.6
2014-04-08,0.599
2014-04-09,0.599
2014-04-10,0.599
2014-04-11,0.601
2014-04-14,0.599
2014-04-15,0.598
2014-04-16,0.598
2014-04-17,0.599
2014-04-22,0.603
2014-04-23,0.606
2014-04-24,0.611
2014-04-25,0.619
2014-04-28,0.62
2014-04-29,0.621
2014-04-30,0.614
2014-05-02,0.612
2014-05-05,0.613
2014-05-06,0.613
2014-05-07,0.614
2014-05-08,0.617
2014-05-09,0.606
2014-05-12,0.607
2014-05-13,0.605
2014-05-14,0.596
2014-05-15,0.587
2014-05-16,0.586
2014-05-19,0.586
2014-05-20,0.585
2014-05-21,0.583
2014-05-22,0.583
2014-05-23,0.578
2014-05-26,0.576
2014-05-27,0.573
2014-05-28,0.574
2014-05-29,0.572
2014-05-30,0.572
2014-06-02,0.569
2014-06-03,0.567
2014-06-04,0.562
2014-06-05,0.552
2014-06-06,0.533
2014-06-09,0.529
2014-06-10,0.528
2014-06-11,0.525
2014-06-12,0.511
2014-06-13,0.507
2014-06-16,0.496
2014-06-17,0.491
2014-06-18,0.49
2014-06-19,0.489
2014-06-20,0.489
2014-06-23,0.489
2014-06-24,0.489
2014-06-25,0.487
2014-06-26,0.488
2014-06-27,0.488
2014-06-30,0.488
2014-07-01,0.488
2014-07-02,0.487
2014-07-03,0.488
2014-07-04,0.486
2014-07-07,0.486
2014-07-08,0.486
2014-07-09,0.487
2014-07-10,0.487
2014-07-11,0.487
2014-07-14,0.488
2014-07-15,0.487
2014-07-16,0.486
2014-07-17,0.486
2014-07-18,0.485
2014-07-21,0.486
2014-07-22,0.488
2014-07-23,0.489
2014-07-24,0.49
2014-07-25,0.49
2014-07-28,0.489
2014-07-29,0.489
2014-07-30,0.489
2014-07-31,0.489
2014-08-01,0.489
2014-08-04,0.488
2014-08-05,0.488
2014-08-06,0.487
2014-08-07,0.484
2014-08-08,0.482
2014-08-11,0.482
2014-08-12,0.479
2014-08-13,0.479
2014-08-14,0.478
2014-08-15,0.477
2014-08-18,0.474
2014-08-19,0.469
2014-08-20,0.466
2014-08-21,0.464
2014-08-22,0.463
2014-08-25,0.448
2014-08-26,0.443
2014-08-27,0.439
2014-08-28,0.438
2014-08-29,0.434
2014-09-01,0.428
2014-09-02,0.42
2014-09-03,0.419
2014-09-04,0.418
2014-09-05,0.374
2014-09-08,0.366
2014-09-09,0.36
2014-09-10,0.357
2014-09-11,0.352
2014-09-12,0.349
2014-09-15,0.349
2014-09-16,0.346
2014-09-17,0.347
2014-09-18,0.347
2014-09-19,0.347
2014-09-22,0.345
2014-09-23,0.343
2014-09-24,0.344
2014-09-25,0.342
2014-09-26,0.341
2014-09-29,0.339
2014-09-30,0.338
2014-10-01,0.338
2014-10-02,0.334
2014-10-03,0.335
2014-10-06,0.334
2014-10-07,0.333
2014-10-08,0.333
2014-10-09,0.332
2014-10-10,0.333
2014-10-13,0.336
2014-10-14,0.34
2014-10-15,0.338
2014-10-16,0.339
2014-10-17,0.34
2014-10-20,0.337
2014-10-21,0.339
2014-10-22,0.341
2014-10-23,0.341
2014-10-24,0.341
2014-10-27,0.341
2014-10-28,0.34
2014-10-29,0.34
2014-10-30,0.34
2014-10-31,0.34
2014-11-03,0.339
2014-11-04,0.338
2014-11-05,0.337
2014-11-06,0.337
2014-11-07,0.336
2014-11-10,0.336
2014-11-11,0.336
2014-11-12,0.336
2014-11-13,0.334
2014-11-14,0.333
2014-11-17,0.332
2014-11-18,0.334
2014-11-19,0.336
2014-11-20,0.336
2014-11-21,0.334
2014-11-24,0.332
2014-11-25,0.332
2014-11-26,0.334
2014-11-27,0.331
2014-11-28,0.331
2014-12-01,0.33
2014-12-02,0.331
2014-12-03,0.328
2014-12-04,0.328
2014-12-05,0.329
2014-12-08,0.329
2014-12-09,0.329
2014-12-10,0.328
2014-12-11,0.328
2014-12-12,0.329
2014-12-15,0.329
2014-12-16,0.329
