#date,rate
2010-10-14,1.347
2010-10-15,1.352
2010-10-18,1.359
2010-10-19,1.367
2010-10-20,1.374
2010-10-21,1.382
2010-10-22,1.387
2010-10-25,1.390
2010-10-26,1.396
2010-10-27,1.404
2010-10-28,1.408
2010-10-29,1.411
2010-11-01,1.410
2010-11-02,1.412
2010-11-03,1.414
2010-11-04,1.415
2010-11-05,1.414
2010-11-08,1.416
2010-11-09,1.416
2010-11-10,1.415
2010-11-11,1.416
2010-11-12,1.415
2010-11-15,1.415
2010-11-16,1.414
2010-11-17,1.412
2010-11-18,1.409
2010-11-19,1.407
2010-11-22,1.406
2010-11-23,1.403
2010-11-24,1.399
2010-11-25,1.401
2010-11-26,1.400
2010-11-29,1.400
2010-11-30,1.399
2010-12-01,1.398
2010-12-02,1.397
2010-12-03,1.394
2010-12-06,1.392
2010-12-07,1.394
2010-12-08,1.395
2010-12-09,1.398
2010-12-10,1.400
2010-12-13,1.403
2010-12-14,1.399
2010-12-15,1.399
2010-12-16,1.400
2010-12-17,1.401
2010-12-20,1.400
2010-12-21,1.401
2010-12-22,1.399
2010-12-23,1.392
2010-12-24,1.389
2010-12-27,1.387
2010-12-28,1.387
2010-12-29,1.385
2010-12-30,1.379
2010-12-31,1.372
2010-01-04,1.170
2010-01-05,1.169
2010-01-06,1.166
2010-01-07,1.162
2010-01-08,1.161
2010-01-11,1.157
2010-01-12,1.153
2010-01-13,1.152
2010-01-14,1.150
2010-01-15,1.144
2010-01-18,1.141
2010-01-19,1.140
2010-01-20,1.139
2010-01-21,1.137
2010-01-22,1.134
2010-01-25,1.135
2010-01-26,1.134
2010-01-27,1.134
2010-01-28,1.136
2010-01-29,1.137
2010-02-01,1.137
2010-02-02,1.138
2010-02-03,1.140
2010-02-04,1.139
2010-02-05,1.134
2010-02-08,1.134
2010-02-09,1.137
2010-02-10,1.138
2010-02-11,1.138
2010-02-12,1.138
2010-02-15,1.134
2010-02-16,1.134
2010-02-17,1.135
2010-02-18,1.133
2010-02-19,1.137
2010-02-22,1.136
2010-02-23,1.137
2010-02-24,1.136
2010-02-25,1.13
2010-02-26,1.129
2010-03-01,1.129
2010-03-02,1.127
2010-03-03,1.127
2010-03-04,1.13
2010-03-05,1.130
2010-03-08,1.131
2010-03-09,1.13
2010-03-10,1.13
2010-03-11,1.132
2010-03-12,1.133
2010-03-15,1.133
2010-03-16,1.131
2010-03-17,1.13
2010-03-18,1.129
2010-03-19,1.129
2010-03-22,1.129
2010-03-23,1.127
2010-03-24,1.126
2010-03-25,1.125
2010-03-26,1.125
2010-03-29,1.127
2010-03-30,1.125
2010-03-31,1.126
2010-04-01,1.129
2010-04-06,1.135
2010-04-07,1.136
2010-04-08,1.134
2010-04-09,1.135
2010-04-12,1.137
2010-04-13,1.137
2010-04-14,1.137
2010-04-15,1.136
2010-04-16,1.136
2010-04-19,1.134
2010-04-20,1.132
2010-04-21,1.132
2010-04-22,1.134
2010-04-23,1.137
2010-04-26,1.138
2010-04-27,1.138
2010-04-28,1.143
2010-04-29,1.146
2010-04-30,1.145
2010-05-03,1.148
2010-05-04,1.15
2010-05-05,1.151
2010-05-06,1.151
2010-05-07,1.158
2010-05-10,1.155
2010-05-11,1.155
2010-05-12,1.154
2010-05-13,1.153
2010-05-14,1.154
2010-05-17,1.157
2010-05-18,1.158
2010-05-19,1.16
2010-05-20,1.162
2010-05-21,1.165
2010-05-24,1.166
2010-05-25,1.169
2010-05-26,1.166
2010-05-27,1.165
2010-05-28,1.164
2010-05-31,1.168
2010-06-01,1.17
2010-06-02,1.173
2010-06-03,1.175
2010-06-04,1.175
2010-06-07,1.175
2010-06-08,1.176
2010-06-09,1.178
2010-06-10,1.18
2010-06-11,1.182
2010-06-14,1.184
2010-06-15,1.187
2010-06-16,1.188
2010-06-17,1.192
2010-06-18,1.195
2010-06-21,1.199
2010-06-22,1.203
2010-06-23,1.206
2010-06-24,1.208
2010-06-25,1.21
2010-06-28,1.215
2010-06-29,1.217
2010-06-30,1.217
2010-07-01,1.229
2010-07-02,1.238
2010-07-05,1.239
2010-07-06,1.241
2010-07-07,1.244
2010-07-08,1.25
2010-07-09,1.26
2010-07-12,1.264
2010-07-13,1.267
2010-07-14,1.271
2010-07-15,1.276
2010-07-16,1.288
2010-07-19,1.298
2010-07-20,1.301
2010-07-21,1.306
2010-07-22,1.306
2010-07-23,1.311
2010-07-26,1.314
2010-07-27,1.318
2010-07-28,1.321
2010-07-29,1.324
2010-07-30,1.324
2010-08-02,1.324
2010-08-03,1.324
2010-08-04,1.327
2010-08-05,1.332
2010-08-06,1.334
2010-08-09,1.335
2010-08-10,1.337
2010-08-11,1.337
2010-08-12,1.334
2010-08-13,1.333
2010-08-16,1.332
2010-08-17,1.331
2010-08-18,1.332
2010-08-19,1.333
2010-08-20,1.329
2010-08-23,1.327
2010-08-24,1.328
2010-08-25,1.327
2010-08-26,1.328
2010-08-27,1.327
2010-08-30,1.326
2010-08-31,1.326
2010-09-01,1.323
2010-09-02,1.324
2010-09-03,1.325
2010-09-06,1.324
2010-09-07,1.323
2010-09-08,1.322
2010-09-09,1.324
2010-09-10,1.327
2010-09-13,1.328
2010-09-14,1.327
2010-09-15,1.329
2010-09-16,1.332
2010-09-17,1.333
2010-09-20,1.333
2010-09-21,1.333
2010-09-22,1.329
2010-09-23,1.327
2010-09-24,1.328
2010-09-27,1.328
2010-09-28,1.331
2010-09-29,1.333
2010-09-30,1.339
2010-10-01,1.373
2010-10-04,1.379
2010-10-05,1.379
2010-10-06,1.378
2010-10-07,1.381
2010-10-08,1.383
2010-10-11,1.384
2010-10-12,1.385
2010-10-13,1.388
2010-10-14,1.389
2010-10-15,1.394
2010-10-18,1.400
2010-10-19,1.408
2010-10-20,1.416
2010-10-21,1.424
2010-10-22,1.429
2010-10-25,1.432
2010-10-26,1.439
2010-10-27,1.446
2010-10-28,1.449
2010-10-29,1.451
2010-11-01,1.450
2010-11-02,1.452
2010-11-03,1.453
2010-11-04,1.454
2010-11-05,1.453
2010-11-08,1.454
2010-11-09,1.455
2010-11-10,1.455
2010-11-11,1.455
2010-11-12,1.455
2010-11-15,1.456
2010-11-16,1.455
2010-11-17,1.453
2010-11-18,1.450
2010-11-19,1.449
2010-11-22,1.447
2010-11-23,1.443
2010-11-24,1.439
2010-11-25,1.440
2010-11-26,1.439
2010-11-29,1.439
2010-11-30,1.438
2010-12-01,1.436
2010-12-02,1.437
2010-12-03,1.434
2010-12-06,1.432
2010-12-07,1.434
2010-12-08,1.434
2010-12-09,1.438
2010-12-10,1.440
2010-12-13,1.442
2010-12-14,1.440
2010-12-15,1.441
2010-12-16,1.441
2010-12-17,1.442
2010-12-20,1.441
2010-12-21,1.442
2010-12-22,1.442
2010-12-23,1.435
2010-12-24,1.431
2010-12-27,1.431
2010-12-28,1.430
2010-12-29,1.427
2010-12-30,1.424
2010-12-31,1.417
2010-01-04,1.209
2010-01-05,1.208
2010-01-06,1.205
2010-01-07,1.202
2010-01-08,1.202
2010-01-11,1.198
2010-01-12,1.195
2010-01-13,1.195
2010-01-14,1.194
2010-01-15,1.187
2010-01-18,1.184
2010-01-19,1.184
2010-01-20,1.183
2010-01-21,1.182
2010-01-22,1.179
2010-01-25,1.179
2010-01-26,1.177
2010-01-27,1.176
2010-01-28,1.180
2010-01-29,1.179
2010-02-01,1.180
2010-02-02,1.181
2010-02-03,1.182
2010-02-04,1.181
2010-02-05,1.176
2010-02-08,1.175
2010-02-09,1.178
2010-02-10,1.178
2010-02-11,1.179
2010-02-12,1.179
2010-02-15,1.175
2010-02-16,1.175
2010-02-17,1.176
2010-02-18,1.174
2010-02-19,1.178
2010-02-22,1.177
2010-02-23,1.178
2010-02-24,1.176
2010-02-25,1.169
2010-02-26,1.167
2010-03-01,1.168
2010-03-02,1.167
2010-03-03,1.167
2010-03-04,1.17
2010-03-05,1.17
2010-03-08,1.172
2010-03-09,1.17
2010-03-10,1.171
2010-03-11,1.173
2010-03-12,1.175
2010-03-15,1.174
2010-03-16,1.173
2010-03-17,1.17
2010-03-18,1.169
2010-03-19,1.169
2010-03-22,1.17
2010-03-23,1.169
2010-03-24,1.168
2010-03-25,1.167
2010-03-26,1.167
2010-03-29,1.169
2010-03-30,1.167
2010-03-31,1.167
2010-04-01,1.17
2010-04-06,1.177
2010-04-07,1.177
2010-04-08,1.175
2010-04-09,1.176
2010-04-12,1.178
2010-04-13,1.178
2010-04-14,1.178
2010-04-15,1.176
2010-04-16,1.176
2010-04-19,1.174
2010-04-20,1.173
2010-04-21,1.173
2010-04-22,1.174
2010-04-23,1.177
2010-04-26,1.178
2010-04-27,1.177
2010-04-28,1.182
2010-04-29,1.185
2010-04-30,1.185
2010-05-03,1.188
2010-05-04,1.188
2010-05-05,1.188
2010-05-06,1.188
2010-05-07,1.194
2010-05-10,1.192
2010-05-11,1.192
2010-05-12,1.191
2010-05-13,1.192
2010-05-14,1.193
2010-05-17,1.195
2010-05-18,1.196
2010-05-19,1.198
2010-05-20,1.2
2010-05-21,1.205
2010-05-24,1.206
2010-05-25,1.208
2010-05-26,1.206
2010-05-27,1.205
2010-05-28,1.204
2010-05-31,1.207
2010-06-01,1.208
2010-06-02,1.211
2010-06-03,1.214
2010-06-04,1.215
2010-06-07,1.215
2010-06-08,1.216
2010-06-09,1.218
2010-06-10,1.22
2010-06-11,1.222
2010-06-14,1.223
2010-06-15,1.227
2010-06-16,1.229
2010-06-17,1.232
2010-06-18,1.236
2010-06-21,1.239
2010-06-22,1.243
2010-06-23,1.247
2010-06-24,1.247
2010-06-25,1.249
2010-06-28,1.254
2010-06-29,1.257
2010-06-30,1.258
2010-07-01,1.269
2010-07-02,1.278
2010-07-05,1.279
2010-07-06,1.281
2010-07-07,1.284
2010-07-08,1.29
2010-07-09,1.302
2010-07-12,1.305
2010-07-13,1.308
2010-07-14,1.311
2010-07-15,1.318
2010-07-16,1.331
2010-07-19,1.341
2010-07-20,1.344
2010-07-21,1.348
2010-07-22,1.349
2010-07-23,1.352
2010-07-26,1.355
2010-07-27,1.361
2010-07-28,1.364
2010-07-29,1.367
2010-07-30,1.367
2010-08-02,1.367
2010-08-03,1.368
2010-08-04,1.37
2010-08-05,1.375
2010-08-06,1.378
2010-08-09,1.379
2010-08-10,1.38
2010-08-11,1.379
2010-08-12,1.376
2010-08-13,1.376
2010-08-16,1.374
2010-08-17,1.373
2010-08-18,1.374
2010-08-19,1.375
2010-08-20,1.372
2010-08-23,1.369
2010-08-24,1.369
2010-08-25,1.369
2010-08-26,1.369
2010-08-27,1.368
2010-08-30,1.367
2010-08-31,1.367
2010-09-01,1.365
2010-09-02,1.367
2010-09-03,1.367
2010-09-06,1.366
2010-09-07,1.365
2010-09-08,1.365
2010-09-09,1.368
2010-09-10,1.371
2010-09-13,1.372
2010-09-14,1.372
2010-09-15,1.373
2010-09-16,1.376
2010-09-17,1.378
2010-09-20,1.377
2010-09-21,1.378
2010-09-22,1.375
2010-09-23,1.372
2010-09-24,1.372
2010-09-27,1.373
2010-09-28,1.375
2010-09-29,1.377
2010-09-30,1.383
2010-10-01,1.416
2010-10-04,1.421
2010-10-05,1.421
2010-10-06,1.421
2010-10-07,1.425
2010-10-08,1.426
2010-10-11,1.426
2010-10-12,1.427
2010-10-13,1.433
2010-10-14,1.433
2010-10-15,1.438
2010-10-18,1.443
2010-10-19,1.449
2010-10-20,1.457
2010-10-21,1.465
2010-10-22,1.470
2010-10-25,1.474
2010-10-26,1.481
2010-10-27,1.487
2010-10-28,1.489
2010-10-29,1.493
2010-11-01,1.492
2010-11-02,1.494
2010-11-03,1.495
2010-11-04,1.496
2010-11-05,1.495
2010-11-08,1.496
2010-11-09,1.497
2010-11-10,1.497
2010-11-11,1.497
2010-11-12,1.497
2010-11-15,1.497
2010-11-16,1.496
2010-11-17,1.495
2010-11-18,1.493
2010-11-19,1.491
2010-11-22,1.491
2010-11-23,1.489
2010-11-24,1.484
2010-11-25,1.485
2010-11-26,1.483
2010-11-29,1.483
2010-11-30,1.483
2010-12-01,1.482
2010-12-02,1.482
2010-12-03,1.479
2010-12-06,1.479
2010-12-07,1.481
2010-12-08,1.480
2010-12-09,1.483
2010-12-10,1.486
2010-12-13,1.489
2010-12-14,1.486
2010-12-15,1.487
2010-12-16,1.488
2010-12-17,1.488
2010-12-20,1.487
2010-12-21,1.488
2010-12-22,1.489
2010-12-23,1.479
2010-12-24,1.476
2010-12-27,1.476
2010-12-28,1.474
2010-12-29,1.472
2010-12-30,1.467
2010-12-31,1.461
2011-01-03,1.369
2011-01-04,1.37
2011-01-05,1.37
2011-01-06,1.37
2011-01-07,1.37
2011-01-10,1.37
2011-01-11,1.37
2011-01-12,1.373
2011-01-13,1.377
2011-01-14,1.395
2011-01-17,1.401
2011-01-18,1.408
2011-01-19,1.411
2011-01-20,1.414
2011-01-21,1.427
2011-01-24,1.436
2011-01-25,1.439
2011-01-26,1.451
2011-01-27,1.459
2011-01-28,1.469
2011-01-31,1.483
2011-02-01,1.496
2011-02-02,1.502
2011-02-03,1.513
2011-02-04,1.515
2011-02-07,1.515
2011-02-08,1.513
2011-02-09,1.528
2011-02-10,1.534
2011-02-11,1.538
2011-02-14,1.538
2011-02-15,1.54
2011-02-16,1.542
2011-02-17,1.539
2011-02-18,1.539
2011-02-21,1.546
2011-02-22,1.553
2011-02-23,1.562
2011-02-24,1.564
2011-02-25,1.575
2011-02-28,1.579
2011-03-01,1.582
2011-03-02,1.584
2011-03-03,1.59
2011-03-04,1.712
2011-03-07,1.723
2011-03-08,1.732
2011-03-09,1.736
2011-03-10,1.735
2011-03-11,1.731
2011-03-14,1.728
2011-03-15,1.708
2011-03-16,1.71
2011-03-17,1.71
2011-03-18,1.711
2011-03-21,1.724
2011-03-22,1.735
2011-03-23,1.74
2011-03-24,1.744
2011-03-25,1.752
2011-03-28,1.76
2011-03-29,1.77
2011-03-30,1.782
2011-03-31,1.785
2011-04-01,1.797
2011-04-04,1.804
2011-04-05,1.807
2011-04-06,1.813
2011-04-07,1.821
2011-04-08,1.837
2011-04-11,1.86
2011-04-12,1.868
2011-04-13,1.872
2011-04-14,1.876
2011-04-15,1.878
2011-04-18,1.88
2011-04-19,1.883
2011-04-20,1.891
2011-04-21,1.897
2011-04-26,1.893
2011-04-27,1.894
2011-04-28,1.902
2011-04-29,1.909
2011-05-02,1.914
2011-05-03,1.919
2011-05-04,1.93
2011-05-05,1.944
2011-05-06,1.929
2011-05-09,1.929
2011-05-10,1.929
2011-05-11,1.924
2011-05-12,1.923
2011-05-13,1.928
2011-05-16,1.931
2011-05-17,1.934
2011-05-18,1.939
2011-05-19,1.942
2011-05-20,1.945
2011-05-23,1.941
2011-05-24,1.941
2011-05-25,1.938
2011-05-26,1.934
2011-05-27,1.928
2011-05-30,1.925
2011-05-31,1.931
2011-06-01,1.93
2011-06-02,1.93
2011-06-03,1.934
2011-06-06,1.936
2011-06-07,1.94
2011-06-08,1.948
2011-06-09,1.954
2011-06-10,1.947
2011-06-13,1.944
2011-06-14,1.946
2011-06-15,1.951
2011-06-16,1.949
2011-06-17,1.953
2011-06-20,1.954
2011-06-21,1.959
2011-06-22,1.959
2011-06-23,1.955
2011-06-24,1.954
2011-06-27,1.949
2011-06-28,1.951
2011-06-29,1.958
2011-06-30,1.969
2011-07-01,1.98
2011-07-04,1.988
2011-07-05,1.995
2011-07-06,1.996
2011-07-07,2.005
2011-07-08,2.011
2011-07-11,2.006
2011-07-12,1.99
2011-07-13,1.989
2011-07-14,1.988
2011-07-15,1.985
2011-07-18,1.983
2011-07-19,1.983
2011-07-20,1.983
2011-07-21,1.991
2011-07-22,2.006
2011-07-25,2.005
2011-07-26,2.006
2011-07-27,2.003
2011-07-28,1.998
2011-07-29,1.992
2011-08-01,1.992
2011-08-02,1.99
2011-08-03,1.986
2011-08-04,1.987
2011-08-05,1.928
2011-08-08,1.922
2011-08-09,1.906
2011-08-10,1.9
2011-08-11,1.885
2011-08-12,1.889
2011-08-15,1.901
2011-08-16,1.903
2011-08-17,1.902
2011-08-18,1.898
2011-08-19,1.891
2011-08-22,1.893
2011-08-23,1.897
2011-08-24,1.901
2011-08-25,1.907
2011-08-26,1.906
2011-08-29,1.906
2011-08-30,1.907
2011-08-31,1.911
2011-09-01,1.91
2011-09-02,1.905
2011-09-05,1.895
2011-09-06,1.893
2011-09-07,1.893
2011-09-08,1.894
2011-09-09,1.887
2011-09-12,1.882
2011-09-13,1.882
2011-09-14,1.889
2011-09-15,1.896
2011-09-16,1.898
2011-09-19,1.893
2011-09-20,1.895
2011-09-21,1.895
2011-09-22,1.892
2011-09-23,1.892
2011-09-26,1.89
2011-09-27,1.896
2011-09-28,1.908
2011-09-29,1.913
2011-09-30,1.916
2011-10-03,1.919
2011-10-04,1.918
2011-10-05,1.92
2011-10-06,1.918
2011-10-07,1.93
2011-10-10,1.933
2011-10-11,1.935
2011-10-12,1.937
2011-10-13,1.939
2011-10-14,1.941
2011-10-17,1.947
2011-10-18,1.946
2011-10-19,1.952
2011-10-20,1.956
2011-10-21,1.956
2011-10-24,1.955
2011-10-25,1.958
2011-10-26,1.952
2011-10-27,1.954
2011-10-28,1.961
2011-10-31,1.957
2011-11-01,1.947
2011-11-02,1.946
2011-11-03,1.941
2011-11-04,1.876
2011-11-07,1.871
2011-11-08,1.871
2011-11-09,1.871
2011-11-10,1.867
2011-11-11,1.864
2011-11-14,1.859
2011-11-15,1.856
2011-11-16,1.856
2011-11-17,1.861
2011-11-18,1.866
2011-11-21,1.866
2011-11-22,1.866
2011-11-23,1.871
2011-11-24,1.876
2011-11-25,1.88
2011-11-28,1.881
2011-11-29,1.879
2011-11-30,1.873
2011-12-01,1.867
2011-12-02,1.868
2011-12-05,1.872
2011-12-06,1.874
2011-12-07,1.873
2011-12-08,1.869
2011-12-09,1.846
2011-12-12,1.848
2011-12-13,1.845
2011-12-14,1.842
2011-12-15,1.839
2011-12-16,1.839
2011-12-19,1.839
2011-12-20,1.837
2011-12-21,1.837
2011-12-22,1.835
2011-12-23,1.829
2011-12-27,1.818
2011-12-28,1.81
2011-12-29,1.799
2011-12-30,1.791
2011-01-03,1.413
2011-01-04,1.413
2011-01-05,1.413
2011-01-06,1.414
2011-01-07,1.414
2011-01-10,1.413
2011-01-11,1.411
2011-01-12,1.415
2011-01-13,1.419
2011-01-14,1.439
2011-01-17,1.445
2011-01-18,1.452
2011-01-19,1.455
2011-01-20,1.459
2011-01-21,1.473
2011-01-24,1.484
2011-01-25,1.488
2011-01-26,1.503
2011-01-27,1.512
2011-01-28,1.523
2011-01-31,1.537
2011-02-01,1.551
2011-02-02,1.557
2011-02-03,1.569
2011-02-04,1.571
2011-02-07,1.571
2011-02-08,1.57
2011-02-09,1.586
2011-02-10,1.594
2011-02-11,1.597
2011-02-14,1.598
2011-02-15,1.6
2011-02-16,1.603
2011-02-17,1.6
2011-02-18,1.599
2011-02-21,1.608
2011-02-22,1.613
2011-02-23,1.62
2011-02-24,1.624
2011-02-25,1.635
2011-02-28,1.638
2011-03-01,1.642
2011-03-02,1.644
2011-03-03,1.649
2011-03-04,1.778
2011-03-07,1.789
2011-03-08,1.797
2011-03-09,1.801
2011-03-10,1.801
2011-03-11,1.798
2011-03-14,1.796
2011-03-15,1.775
2011-03-16,1.776
2011-03-17,1.775
2011-03-18,1.779
2011-03-21,1.793
2011-03-22,1.804
2011-03-23,1.807
2011-03-24,1.813
2011-03-25,1.818
2011-03-28,1.828
2011-03-29,1.838
2011-03-30,1.848
2011-03-31,1.852
2011-04-01,1.866
2011-04-04,1.873
2011-04-05,1.877
2011-04-06,1.884
2011-04-07,1.891
2011-04-08,1.906
2011-04-11,1.93
2011-04-12,1.939
2011-04-13,1.943
2011-04-14,1.947
2011-04-15,1.95
2011-04-18,1.953
2011-04-19,1.955
2011-04-20,1.965
2011-04-21,1.972
2011-04-26,1.968
2011-04-27,1.967
2011-04-28,1.977
2011-04-29,1.983
2011-05-02,1.989
2011-05-03,1.993
2011-05-04,2.006
2011-05-05,2.019
2011-05-06,2.003
2011-05-09,2.004
2011-05-10,2.002
2011-05-11,1.994
2011-05-12,1.99
2011-05-13,1.996
2011-05-16,2.001
2011-05-17,2.004
2011-05-18,2.008
2011-05-19,2.011
2011-05-20,2.014
2011-05-23,2.006
2011-05-24,2.006
2011-05-25,2.001
2011-05-26,1.999
2011-05-27,1.992
2011-05-30,1.991
2011-05-31,1.998
2011-06-01,1.998
2011-06-02,2
2011-06-03,2.002
2011-06-06,2.004
2011-06-07,2.006
2011-06-08,2.014
2011-06-09,2.019
2011-06-10,2.01
2011-06-13,2.006
2011-06-14,2.005
2011-06-15,2.011
2011-06-16,2.01
2011-06-17,2.013
2011-06-20,2.012
2011-06-21,2.017
2011-06-22,2.019
2011-06-23,2.016
2011-06-24,2.014
2011-06-27,2.009
2011-06-28,2.012
2011-06-29,2.019
2011-06-30,2.03
2011-07-01,2.04
2011-07-04,2.048
2011-07-05,2.054
2011-07-06,2.055
2011-07-07,2.063
2011-07-08,2.071
2011-07-11,2.064
2011-07-12,2.047
2011-07-13,2.047
2011-07-14,2.046
2011-07-15,2.044
2011-07-18,2.04
2011-07-19,2.04
2011-07-20,2.04
2011-07-21,2.048
2011-07-22,2.063
2011-07-25,2.063
2011-07-26,2.065
2011-07-27,2.061
2011-07-28,2.055
2011-07-29,2.049
2011-08-01,2.051
2011-08-02,2.048
2011-08-03,2.043
2011-08-04,2.044
2011-08-05,1.985
2011-08-08,1.978
2011-08-09,1.964
2011-08-10,1.959
2011-08-11,1.942
2011-08-12,1.947
2011-08-15,1.958
2011-08-16,1.958
2011-08-17,1.957
2011-08-18,1.953
2011-08-19,1.945
2011-08-22,1.948
2011-08-23,1.952
2011-08-24,1.956
2011-08-25,1.962
2011-08-26,1.959
2011-08-29,1.96
2011-08-30,1.959
2011-08-31,1.962
2011-09-01,1.962
2011-09-02,1.956
2011-09-05,1.948
2011-09-06,1.944
2011-09-07,1.944
2011-09-08,1.944
2011-09-09,1.937
2011-09-12,1.933
2011-09-13,1.932
2011-09-14,1.938
2011-09-15,1.947
2011-09-16,1.949
2011-09-19,1.945
2011-09-20,1.948
2011-09-21,1.946
2011-09-22,1.944
2011-09-23,1.945
2011-09-26,1.942
2011-09-27,1.949
2011-09-28,1.959
2011-09-29,1.965
2011-09-30,1.967
2011-10-03,1.97
2011-10-04,1.967
2011-10-05,1.968
2011-10-06,1.966
2011-10-07,1.979
2011-10-10,1.984
2011-10-11,1.986
2011-10-12,1.988
2011-10-13,1.99
2011-10-14,1.992
2011-10-17,1.999
2011-10-18,1.997
2011-10-19,2.003
2011-10-20,2.004
2011-10-21,2.003
2011-10-24,2.001
2011-10-25,2.005
2011-10-26,1.999
2011-10-27,1.999
2011-10-28,2.008
2011-10-31,2.002
2011-11-01,1.994
2011-11-02,1.994
2011-11-03,1.991
2011-11-04,1.931
2011-11-07,1.928
2011-11-08,1.929
2011-11-09,1.927
2011-11-10,1.922
2011-11-11,1.92
2011-11-14,1.915
2011-11-15,1.911
2011-11-16,1.912
2011-11-17,1.915
2011-11-18,1.923
2011-11-21,1.921
2011-11-22,1.922
2011-11-23,1.927
2011-11-24,1.933
2011-11-25,1.936
2011-11-28,1.938
2011-11-29,1.935
2011-11-30,1.929
2011-12-01,1.923
2011-12-02,1.924
2011-12-05,1.928
2011-12-06,1.931
